date,state,mobility_data_type,mobility_composite
2020-05-24,District of Columbia,observed,-58.827012675255006
2020-05-25,District of Columbia,observed,-58.2779008232728
2020-05-26,District of Columbia,observed,-57.6768958417618
2020-05-27,District of Columbia,observed,-57.0315776950283
2020-05-28,District of Columbia,observed,-56.356015257197704
2020-05-29,District of Columbia,observed,-55.66966722429051
2020-05-30,District of Columbia,observed,-54.9949863323272
2020-05-31,District of Columbia,observed,-54.3521541125677
2020-06-01,District of Columbia,observed,-53.7540746958006
2020-06-02,District of Columbia,observed,-53.2074107256199
2020-06-03,District of Columbia,observed,-52.7188272110853
2020-06-04,District of Columbia,observed,-52.298227707314396
2020-06-05,District of Columbia,observed,-51.958653182847605
2020-06-06,District of Columbia,observed,-51.7146035974526
2020-06-07,District of Columbia,observed,-51.5759463514089
2020-06-08,District of Columbia,observed,-51.538802590161296
2020-06-09,District of Columbia,observed,-51.586539685586395
2020-06-10,District of Columbia,observed,-51.6976938736664
2020-06-11,District of Columbia,observed,-51.8511015623494
2020-06-12,District of Columbia,observed,-52.028038256967896
2020-06-13,District of Columbia,observed,-52.212016509108494
2020-06-14,District of Columbia,observed,-52.384976111985104
2020-06-15,District of Columbia,observed,-52.521879837137604
2020-06-16,District of Columbia,observed,-52.592285670154
2020-06-17,District of Columbia,observed,-52.5680897843215
2020-06-18,District of Columbia,observed,-52.429127674458506
2020-06-19,District of Columbia,observed,-52.1663758317953
2020-06-20,District of Columbia,observed,-51.7811169281981
2020-06-21,District of Columbia,observed,-51.28025721221721
2020-06-22,District of Columbia,observed,-50.669801445642
2020-06-23,District of Columbia,observed,-49.9536939913082
2020-06-24,District of Columbia,observed,-49.139571186652496
2020-06-25,District of Columbia,observed,-48.242055767591296
2020-06-26,District of Columbia,observed,-47.28299876843779
2020-06-27,District of Columbia,observed,-46.290672666844905
2020-06-28,District of Columbia,observed,-45.2949448744273
2020-06-29,District of Columbia,observed,-44.3194884443899
2020-06-30,District of Columbia,observed,-43.379794000181796
2020-07-01,District of Columbia,observed,-42.486900471431
2020-07-02,District of Columbia,observed,-41.6465499764198
2020-07-03,District of Columbia,observed,-40.8572514352939
2020-07-04,District of Columbia,observed,-40.110211996262706
2020-07-05,District of Columbia,observed,-39.391661222635705
2020-07-06,District of Columbia,observed,-38.6824681280388
2020-07-07,District of Columbia,observed,-37.966444047984794
2020-07-08,District of Columbia,observed,-37.244991755605895
2020-07-09,District of Columbia,observed,-36.5434680913313
2020-07-10,District of Columbia,observed,-35.904405980923
2020-07-11,District of Columbia,observed,-35.3784663564606
2020-07-12,District of Columbia,observed,-35.0139772411365
2020-07-13,District of Columbia,observed,-34.8445900294043
2020-07-14,District of Columbia,observed,-34.8890456164005
2020-07-15,District of Columbia,observed,-35.1599001658256
2020-07-16,District of Columbia,observed,-35.6670362101953
2020-07-17,District of Columbia,observed,-36.4161723091564
2020-07-18,District of Columbia,observed,-37.40408751219189
2020-07-19,District of Columbia,observed,-38.608760258623704
2020-07-20,District of Columbia,observed,-39.977542775074795
2020-07-21,District of Columbia,observed,-41.430351278607
2020-07-22,District of Columbia,observed,-42.878728586637
2020-07-23,District of Columbia,observed,-44.247013223635996
2020-07-24,District of Columbia,observed,-45.4852005245189
2020-07-25,District of Columbia,observed,-46.57083945899161
2020-07-26,District of Columbia,observed,-47.5025711823107
2020-07-27,District of Columbia,observed,-48.289210051820604
2020-07-28,District of Columbia,observed,-48.9440198607557
2020-07-29,District of Columbia,observed,-49.4848292526599
2020-07-30,District of Columbia,observed,-49.9328079769708
2020-07-31,District of Columbia,observed,-50.309453094953795
2020-08-01,District of Columbia,observed,-50.633127762901
2020-08-02,District of Columbia,observed,-50.9139936358313
2020-08-03,District of Columbia,observed,-51.1481664005507
2020-08-04,District of Columbia,observed,-51.3196621178297
2020-08-05,District of Columbia,observed,-51.4098444470915
2020-08-06,District of Columbia,observed,-51.404582078757
2020-08-07,District of Columbia,observed,-51.296097741810705
2020-08-08,District of Columbia,observed,-51.0830631714171
2020-08-09,District of Columbia,observed,-50.76650259684071
2020-08-10,District of Columbia,observed,-50.3435757259104
2020-08-11,District of Columbia,observed,-49.809442304966495
2020-08-12,District of Columbia,observed,-49.1648024136059
2020-08-13,District of Columbia,observed,-48.41995538605761
2020-08-14,District of Columbia,observed,-47.5965791198189
2020-08-15,District of Columbia,observed,-46.72750105549729
2020-08-16,District of Columbia,observed,-45.8501696549136
2020-08-17,District of Columbia,observed,-44.997086724061205
2020-08-18,District of Columbia,observed,-44.19461302290029
2020-08-19,District of Columbia,observed,-43.4665776832788
2020-08-20,District of Columbia,observed,-42.834810426465395
2020-08-21,District of Columbia,observed,-42.3175235543617
2020-08-22,District of Columbia,observed,-41.925022141012505
2020-08-23,District of Columbia,observed,-41.6531609796363
2020-08-24,District of Columbia,observed,-41.476646613934996
2020-08-25,District of Columbia,observed,-41.3539428332691
2020-08-26,District of Columbia,observed,-41.2434997061562
2020-08-27,District of Columbia,observed,-41.11529178702921
2020-08-28,District of Columbia,observed,-40.9560500538555
2020-08-29,District of Columbia,observed,-40.768807879198704
2020-08-30,District of Columbia,observed,-40.567382095292295
2020-08-31,District of Columbia,observed,-40.3687290045171
2020-09-01,District of Columbia,observed,-40.190265185743996
2020-09-02,District of Columbia,observed,-40.05453797619071
2020-09-03,District of Columbia,observed,-39.9880197132787
2020-09-04,District of Columbia,observed,-40.0152469338933
2020-09-05,District of Columbia,observed,-40.1522500746817
2020-09-06,District of Columbia,observed,-40.3987072364223
2020-09-07,District of Columbia,observed,-40.7309681790166
2020-09-08,District of Columbia,observed,-41.108434605542605
2020-09-09,District of Columbia,observed,-41.4901584987552
2020-09-10,District of Columbia,observed,-41.8430720519811
2020-09-11,District of Columbia,observed,-42.14598675843379
2020-09-12,District of Columbia,observed,-42.390073028088004
2020-09-13,District of Columbia,observed,-42.573378998161104
2020-09-14,District of Columbia,observed,-42.69278861663221
2020-09-15,District of Columbia,observed,-42.742531886479604
2020-09-16,District of Columbia,observed,-42.7190665514617
2020-09-17,District of Columbia,observed,-42.623672972838605
2020-09-18,District of Columbia,observed,-42.462440197543295
2020-09-19,District of Columbia,observed,-42.244779936176705
2020-09-20,District of Columbia,observed,-41.97791195586421
2020-09-21,District of Columbia,observed,-41.659739935725796
2020-09-22,District of Columbia,observed,-41.2810440815164
2020-09-23,District of Columbia,observed,-40.8356761451209
2020-09-24,District of Columbia,observed,-40.3275384599773
2020-09-25,District of Columbia,observed,-39.7734983992659
2020-09-26,District of Columbia,observed,-39.2029027977605
2020-09-27,District of Columbia,observed,-38.651393973358296
2020-09-28,District of Columbia,observed,-38.1508403582718
2020-09-29,District of Columbia,observed,-37.726168754228
2020-09-30,District of Columbia,observed,-37.3994827701014
2020-10-01,District of Columbia,observed,-37.1905835103483
2020-10-02,District of Columbia,observed,-37.11429836971929
2020-10-03,District of Columbia,observed,-37.1768906806814
2020-10-04,District of Columbia,observed,-37.368512796263204
2020-10-05,District of Columbia,observed,-37.6542455014757
2020-10-06,District of Columbia,observed,-37.9805220525869
2020-10-07,District of Columbia,observed,-38.291002012877
2020-10-08,District of Columbia,observed,-38.5377313754524
2020-10-09,District of Columbia,observed,-38.6888671013466
2020-10-10,District of Columbia,observed,-38.7324549096991
2020-10-11,District of Columbia,observed,-38.6699279798184
2020-10-12,District of Columbia,observed,-38.507679824191605
2020-10-13,District of Columbia,observed,-38.2587641643912
2020-10-14,District of Columbia,observed,-37.9494665473916
2020-10-15,District of Columbia,observed,-37.6192165897576
2020-10-16,District of Columbia,observed,-37.316495829769295
2020-10-17,District of Columbia,observed,-37.0926323740979
2020-10-18,District of Columbia,observed,-36.9907463768298
2020-10-19,District of Columbia,observed,-37.0315564695397
2020-10-20,District of Columbia,observed,-37.2141355395731
2020-10-21,District of Columbia,observed,-37.527708481755205
2020-10-22,District of Columbia,observed,-37.957010613050706
2020-10-23,District of Columbia,observed,-38.483512748897
2020-10-24,District of Columbia,observed,-39.0849842810551
2020-10-25,District of Columbia,observed,-39.7313069232817
2020-10-26,District of Columbia,observed,-40.379868246993496
2020-10-27,District of Columbia,observed,-40.9829126176544
2020-10-28,District of Columbia,observed,-41.5002798371911
2020-10-29,District of Columbia,observed,-41.9060906622342
2020-10-30,District of Columbia,observed,-42.1910833017375
2020-10-31,District of Columbia,observed,-42.3618611179161
2020-11-01,District of Columbia,observed,-42.43313154315911
2020-11-02,District of Columbia,observed,-42.418083754078104
2020-11-03,District of Columbia,observed,-42.3274356235168
2020-11-04,District of Columbia,observed,-42.173887742783705
2020-11-05,District of Columbia,observed,-41.9754846403756
2020-11-06,District of Columbia,observed,-41.7559569385471
2020-11-07,District of Columbia,observed,-41.54052097657561
2020-11-08,District of Columbia,observed,-41.3473117322848
2020-11-09,District of Columbia,observed,-41.1778569996899
2020-11-10,District of Columbia,observed,-41.021033014955705
2020-11-11,District of Columbia,observed,-40.864902410991995
2020-11-12,District of Columbia,observed,-40.7041197942849
2020-11-13,District of Columbia,observed,-40.543698989922795
2020-11-14,District of Columbia,observed,-40.3962339659709
2020-11-15,District of Columbia,observed,-40.2730204682368
2020-11-16,District of Columbia,observed,-40.17452982602239
2020-11-17,District of Columbia,observed,-40.0914972020691
2020-11-18,District of Columbia,observed,-40.0118852858257
2020-11-19,District of Columbia,observed,-39.9250190677876
2020-11-20,District of Columbia,observed,-39.8236952981219
2020-02-04,Florida,,
2020-02-05,Florida,,
2020-02-06,Florida,,
2020-02-07,Florida,,
2020-02-08,Florida,observed,-3.50035303333183
2020-02-09,Florida,observed,-3.1065720306841804
2020-02-10,Florida,observed,-2.6017270979294302
2020-02-11,Florida,observed,-2.03582140220075
2020-02-12,Florida,observed,-1.45489393872153
2020-02-13,Florida,observed,-0.8958631631966301
2020-02-14,Florida,observed,-0.38430180136887104
2020-02-15,Florida,observed,0.06493378627858701
2020-02-16,Florida,observed,0.44498299170985994
2020-02-17,Florida,observed,0.75504655386225
2020-02-18,Florida,observed,0.99735806822012
2020-02-19,Florida,observed,1.1749597996218502
2020-02-20,Florida,observed,1.2951290664983501
2020-02-21,Florida,observed,1.37072605650343
2020-02-22,Florida,observed,1.4185036657019698
2020-02-23,Florida,observed,1.45543102133382
2020-02-24,Florida,observed,1.4938302453588
2020-02-25,Florida,observed,1.54025047275952
2020-02-26,Florida,observed,1.5960357935218998
2020-02-27,Florida,observed,1.6587867027329901
2020-02-28,Florida,observed,1.72369750649256
2020-02-29,Florida,observed,1.78392589014562
2020-03-01,Florida,observed,1.8305145321002099
2020-03-02,Florida,observed,1.85399228170595
2020-03-03,Florida,observed,1.8404976149673602
2020-03-04,Florida,observed,1.76779014072205
2020-03-05,Florida,observed,1.60390485871154
2020-03-06,Florida,observed,1.30734271667726
2020-03-07,Florida,observed,0.8288219127234341
2020-03-08,Florida,observed,0.11439386528803999
2020-03-09,Florida,observed,-0.8894833413713141
2020-03-10,Florida,observed,-2.23014066324027
2020-03-11,Florida,observed,-3.94293252532368
2020-03-12,Florida,observed,-6.0456930800767195
2020-03-13,Florida,observed,-8.534776014059691
2020-03-14,Florida,observed,-11.3833045587751
2020-03-15,Florida,observed,-14.5426750737028
2020-03-16,Florida,observed,-17.946341780024397
2020-03-17,Florida,observed,-21.515730916496395
2020-03-18,Florida,observed,-25.1667137007362
2020-03-19,Florida,observed,-28.8160812454734
2020-03-20,Florida,observed,-32.3878543724631
2020-03-21,Florida,observed,-35.8176925993882
2020-03-22,Florida,observed,-39.055148277994796
2020-03-23,Florida,observed,-42.0642169831875
2020-03-24,Florida,observed,-44.8224240240981
2020-03-25,Florida,observed,-47.3184613187129
2020-03-26,Florida,observed,-49.549707328576496
2020-03-27,Florida,observed,-51.519740041897
2020-03-28,Florida,observed,-53.236327307061
2020-03-29,Florida,observed,-54.710031861813796
2020-03-30,Florida,observed,-55.9530139826408
2020-03-31,Florida,observed,-56.9780109936208
2020-04-01,Florida,observed,-57.79686741908179
2020-04-02,Florida,observed,-58.419597220627395
2020-04-03,Florida,observed,-58.854260017627794
2020-04-04,Florida,observed,-59.107984252749205
2020-04-05,Florida,observed,-59.1888336876492
2020-04-06,Florida,observed,-59.1075681027242
2020-04-07,Florida,observed,-58.8787942340332
2020-04-08,Florida,observed,-58.520579823950904
2020-04-09,Florida,observed,-58.053377974499995
2020-04-10,Florida,observed,-57.498219413158296
2020-04-11,Florida,observed,-56.874145341581
2020-04-12,Florida,observed,-56.19728289608789
2020-04-13,Florida,observed,-55.4812698988105
2020-04-14,Florida,observed,-54.7384171473137
2020-04-15,Florida,observed,-53.9796600623336
2020-04-16,Florida,observed,-53.2144730765421
2020-04-17,Florida,observed,-52.4511423215419
2020-04-18,Florida,observed,-51.6970435858574
2020-04-19,Florida,observed,-50.958462435040595
2020-04-20,Florida,observed,-50.2398817623603
2020-04-21,Florida,observed,-49.5425600240143
2020-04-22,Florida,observed,-48.8631031920356
2020-04-23,Florida,observed,-48.1954973590066
2020-04-24,Florida,observed,-47.533581994133606
2020-04-25,Florida,observed,-46.872774723854
2020-04-26,Florida,observed,-46.2108194951643
2020-04-27,Florida,observed,-45.5480477502861
2020-04-28,Florida,observed,-44.887852332219104
2020-04-29,Florida,observed,-44.2361176110215
2020-04-30,Florida,observed,-43.5999761876756
2020-05-01,Florida,observed,-42.9867935692848
2020-05-02,Florida,observed,-42.4034645871431
2020-05-03,Florida,observed,-41.8557065533954
2020-05-04,Florida,observed,-41.347522469661705
2020-05-05,Florida,observed,-40.880847575389794
2020-05-06,Florida,observed,-40.454952829188
2020-05-07,Florida,observed,-40.0663043322197
2020-05-08,Florida,observed,-39.7089062144221
2020-05-09,Florida,observed,-39.3748218862367
2020-05-10,Florida,observed,-39.054599431020996
2020-05-11,Florida,observed,-38.737863426622205
2020-05-12,Florida,observed,-38.4150957041696
2020-05-13,Florida,observed,-38.078996970700004
2020-05-14,Florida,observed,-37.7253114276883
2020-05-15,Florida,observed,-37.3533579060417
2020-05-16,Florida,observed,-36.9661419177359
2020-05-17,Florida,observed,-36.5698964181281
2020-05-18,Florida,observed,-36.1727661655568
2020-05-19,Florida,observed,-35.7830375847404
2020-05-20,Florida,observed,-35.4066367587208
2020-05-21,Florida,observed,-35.0442179153327
2020-05-22,Florida,observed,-34.689888029934394
2020-05-23,Florida,observed,-34.3325542884014
2020-05-24,Florida,observed,-33.959216505335604
2020-05-25,Florida,observed,-33.5575960217461
2020-05-26,Florida,observed,-33.1201099486192
2020-05-27,Florida,observed,-32.647797829248
2020-05-28,Florida,observed,-32.1498672756182
2020-05-29,Florida,observed,-31.641865837193304
2020-05-30,Florida,observed,-31.1417477058375
2020-05-31,Florida,observed,-30.6642985377765
2020-06-01,Florida,observed,-30.2182856646937
